Shape
	14147 = number of dipoles in target
1.000000 0.000000 0.000000 = A_1 vector
0.000000 1.000000 0.000000 = A_2 vector
1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
0.000000 0.000000 0.000000 = (x,y,z)/d
JA  IX  IY  IZ ICOMP(x,y,z)
	50	0	-14	0	1	1	1
	51	0	-14	1	1	1	1
	52	0	-14	2	1	1	1
	53	0	-14	3	1	1	1
	54	0	-14	4	1	1	1
	55	0	-14	5	1	1	1
	56	1	-14	-5	1	1	1
	57	1	-14	-4	1	1	1
	58	1	-14	-3	1	1	1
	59	1	-14	-2	1	1	1
	60	1	-14	-1	1	1	1
	61	1	-14	0	1	1	1
	62	1	-14	1	1	1	1
	63	1	-14	2	1	1	1
	64	1	-14	3	1	1	1
	65	1	-14	4	1	1	1
	66	1	-14	5	1	1	1
	67	2	-14	-5	1	1	1
	68	2	-14	-4	1	1	1
	69	2	-14	-3	1	1	1
	70	2	-14	-2	1	1	1
	71	2	-14	-1	1	1	1
	72	2	-14	0	1	1	1
	73	2	-14	1	1	1	1
	74	2	-14	2	1	1	1
	75	2	-14	3	1	1	1
	76	2	-14	4	1	1	1
	77	2	-14	5	1	1	1
	78	3	-14	-4	1	1	1
	79	3	-14	-3	1	1	1
	80	3	-14	-2	1	1	1
	81	3	-14	-1	1	1	1
	82	3	-14	0	1	1	1
	83	3	-14	1	1	1	1
	84	3	-14	2	1	1	1
	85	3	-14	3	1	1	1
	86	3	-14	4	1	1	1
	87	4	-14	-3	1	1	1
	88	4	-14	-2	1	1	1
	89	4	-14	-1	1	1	1
	90	4	-14	0	1	1	1
	91	4	-14	1	1	1	1
	92	4	-14	2	1	1	1
	93	4	-14	3	1	1	1
	94	5	-14	-2	1	1	1
	95	5	-14	-1	1	1	1
	96	5	-14	0	1	1	1
	97	5	-14	1	1	1	1
	98	5	-14	2	1	1	1
	99	-7	-13	-2	1	1	1
	100	-7	-13	-1	1	1	1
	101	-7	-13	0	1	1	1
	102	-7	-13	1	1	1	1
	103	-7	-13	2	1	1	1
	104	-6	-13	-4	1	1	1
	105	-6	-13	-3	1	1	1
	106	-6	-13	-2	1	1	1
	107	-6	-13	-1	1	1	1
	108	-6	-13	0	1	1	1
	109	-6	-13	1	1	1	1
	110	-6	-13	2	1	1	1
	111	-6	-13	3	1	1	1
	112	-6	-13	4	1	1	1
	113	-5	-13	-5	1	1	1
	114	-5	-13	-4	1	1	1
	115	-5	-13	-3	1	1	1
	116	-5	-13	-2	1	1	1
	117	-5	-13	-1	1	1	1
	118	-5	-13	0	1	1	1
	119	-5	-13	1	1	1	1
	120	-5	-13	2	1	1	1
	121	-5	-13	3	1	1	1
	122	-5	-13	4	1	1	1
	123	-5	-13	5	1	1	1
	124	-4	-13	-6	1	1	1
	125	-4	-13	-5	1	1	1
	126	-4	-13	-4	1	1	1
	127	-4	-13	-3	1	1	1
	128	-4	-13	-2	1	1	1
	129	-4	-13	-1	1	1	1
	130	-4	-13	0	1	1	1
	131	-4	-13	1	1	1	1
	132	-4	-13	2	1	1	1
	133	-4	-13	3	1	1	1
	134	-4	-13	4	1	1	1
	135	-4	-13	5	1	1	1
	136	-4	-13	6	1	1	1
	137	-3	-13	-6	1	1	1
	138	-3	-13	-5	1	1	1
	139	-3	-13	-4	1	1	1
	140	-3	-13	-3	1	1	1
	141	-3	-13	-2	1	1	1
	142	-3	-13	-1	1	1	1
	143	-3	-13	0	1	1	1
	144	-3	-13	1	1	1	1
	145	-3	-13	2	1	1	1
	146	-3	-13	3	1	1	1
	147	-3	-13	4	1	1	1
	148	-3	-13	5	1	1	1
	149	-3	-13	6	1	1	1
	150	-2	-13	-7	1	1	1
	151	-2	-13	-6	1	1	1
	152	-2	-13	-5	1	1	1
	153	-2	-13	-4	1	1	1
	154	-2	-13	-3	1	1	1
	155	-2	-13	-2	1	1	1
	156	-2	-13	-1	1	1	1
	157	-2	-13	0	1	1	1
	158	-2	-13	1	1	1	1
	159	-2	-13	2	1	1	1
	160	-2	-13	3	1	1	1
	161	-2	-13	4	1	1	1
	162	-2	-13	5	1	1	1
	163	-2	-13	6	1	1	1
	164	-2	-13	7	1	1	1
	165	-1	-13	-7	1	1	1
	166	-1	-13	-6	1	1	1
	167	-1	-13	-5	1	1	1
	168	-1	-13	-4	1	1	1
	169	-1	-13	-3	1	1	1
	170	-1	-13	-2	1	1	1
	171	-1	-13	-1	1	1	1
	172	-1	-13	0	1	1	1
	173	-1	-13	1	1	1	1
	174	-1	-13	2	1	1	1
	175	-1	-13	3	1	1	1
	176	-1	-13	4	1	1	1
	177	-1	-13	5	1	1	1
	178	-1	-13	6	1	1	1
	179	-1	-13	7	1	1	1
	180	0	-13	-7	1	1	1
	181	0	-13	-6	1	1	1
	182	0	-13	-5	1	1	1
	183	0	-13	-4	1	1	1
	184	0	-13	-3	1	1	1
	185	0	-13	-2	1	1	1
	186	0	-13	-1	1	1	1
	187	0	-13	0	1	1	1
	188	0	-13	1	1	1	1
	189	0	-13	2	1	1	1
	190	0	-13	3	1	1	1
	191	0	-13	4	1	1	1
	192	0	-13	5	1	1	1
	193	0	-13	6	1	1	1
	194	0	-13	7	1	1	1
	195	1	-13	-7	1	1	1
	196	1	-13	-6	1	1	1
	197	1	-13	-5	1	1	1
	198	1	-13	-4	1	1	1
	199	1	-13	-3	1	1	1
	200	1	-13	-2	1	1	1
	201	1	-13	-1	1	1	1
	202	1	-13	0	1	1	1
	203	1	-13	1	1	1	1
	204	1	-13	2	1	1	1
	205	1	-13	3	1	1	1
	206	1	-13	4	1	1	1
	207	1	-13	5	1	1	1
	208	1	-13	6	1	1	1
	209	1	-13	7	1	1	1
	210	2	-13	-7	1	1	1
	211	2	-13	-6	1	1	1
	212	2	-13	-5	1	1	1
	213	2	-13	-4	1	1	1
	214	2	-13	-3	1	1	1
	215	2	-13	-2	1	1	1
	216	2	-13	-1	1	1	1
	217	2	-13	0	1	1	1
	218	2	-13	1	1	1	1
	219	2	-13	2	1	1	1
	220	2	-13	3	1	1	1
	221	2	-13	4	1	1	1
	222	2	-13	5	1	1	1
	223	2	-13	6	1	1	1
	224	2	-13	7	1	1	1
	225	3	-13	-6	1	1	1
	226	3	-13	-5	1	1	1
	227	3	-13	-4	1	1	1
	228	3	-13	-3	1	1	1
	229	3	-13	-2	1	1	1
	230	3	-13	-1	1	1	1
	231	3	-13	0	1	1	1
	232	3	-13	1	1	1	1
	233	3	-13	2	1	1	1
	234	3	-13	3	1	1	1
	235	3	-13	4	1	1	1
	236	3	-13	5	1	1	1
	237	3	-13	6	1	1	1
	238	4	-13	-6	1	1	1
	239	4	-13	-5	1	1	1
	240	4	-13	-4	1	1	1
	241	4	-13	-3	1	1	1
	242	4	-13	-2	1	1	1
	243	4	-13	-1	1	1	1
	244	4	-13	0	1	1	1
	245	4	-13	1	1	1	1
	246	4	-13	2	1	1	1
	247	4	-13	3	1	1	1
	248	4	-13	4	1	1	1
	249	4	-13	5	1	1	1
	250	4	-13	6	1	1	1
	251	5	-13	-5	1	1	1
	252	5	-13	-4	1	1	1
	253	5	-13	-3	1	1	1
	254	5	-13	-2	1	1	1
	255	5	-13	-1	1	1	1
	256	5	-13	0	1	1	1
	257	5	-13	1	1	1	1
	258	5	-13	2	1	1	1
	259	5	-13	3	1	1	1
	260	5	-13	4	1	1	1
	261	5	-13	5	1	1	1
	262	6	-13	-4	1	1	1
	263	6	-13	-3	1	1	1
	264	6	-13	-2	1	1	1
	265	6	-13	-1	1	1	1
	266	6	-13	0	1	1	1
	267	6	-13	1	1	1	1
	268	6	-13	2	1	1	1
	269	6	-13	3	1	1	1
	270	6	-13	4	1	1	1
	271	7	-13	-2	1	1	1
	272	7	-13	-1	1	1	1
	273	7	-13	0	1	1	1
	274	7	-13	1	1	1	1
	275	7	-13	2	1	1	1
	276	-9	-12	0	1	1	1
	277	-8	-12	-4	1	1	1
	278	-8	-12	-3	1	1	1
	279	-8	-12	-2	1	1	1
	280	-8	-12	-1	1	1	1
	281	-8	-12	0	1	1	1
	282	-8	-12	1	1	1	1
	283	-8	-12	2	1	1	1
	284	-8	-12	3	1	1	1
	285	-8	-12	4	1	1	1
	286	-7	-12	-5	1	1	1
	287	-7	-12	-4	1	1	1
	288	-7	-12	-3	1	1	1
	289	-7	-12	-2	1	1	1
	290	-7	-12	-1	1	1	1
	291	-7	-12	0	1	1	1
	292	-7	-12	1	1	1	1
	293	-7	-12	2	1	1	1
	294	-7	-12	3	1	1	1
	295	-7	-12	4	1	1	1
	296	-7	-12	5	1	1	1
	297	-6	-12	-6	1	1	1
	298	-6	-12	-5	1	1	1
	299	-6	-12	-4	1	1	1
	300	-6	-12	-3	1	1	1
	301	-6	-12	-2	1	1	1
	302	-6	-12	-1	1	1	1
	303	-6	-12	0	1	1	1
	304	-6	-12	1	1	1	1
	305	-6	-12	2	1	1	1
	306	-6	-12	3	1	1	1
	307	-6	-12	4	1	1	1
	308	-6	-12	5	1	1	1
	309	-6	-12	6	1	1	1
	310	-5	-12	-7	1	1	1
	311	-5	-12	-6	1	1	1
	312	-5	-12	-5	1	1	1
	313	-5	-12	-4	1	1	1
	314	-5	-12	-3	1	1	1
	315	-5	-12	-2	1	1	1
	316	-5	-12	-1	1	1	1
	317	-5	-12	0	1	1	1
	318	-5	-12	1	1	1	1
	319	-5	-12	2	1	1	1
	320	-5	-12	3	1	1	1
	321	-5	-12	4	1	1	1
	322	-5	-12	5	1	1	1
	323	-5	-12	6	1	1	1
	324	-5	-12	7	1	1	1
	325	-4	-12	-8	1	1	1
	326	-4	-12	-7	1	1	1
	327	-4	-12	-6	1	1	1
	328	-4	-12	-5	1	1	1
	329	-4	-12	-4	1	1	1
	330	-4	-12	-3	1	1	1
	331	-4	-12	-2	1	1	1
	332	-4	-12	-1	1	1	1
	333	-4	-12	0	1	1	1
	334	-4	-12	1	1	1	1
	335	-4	-12	2	1	1	1
	336	-4	-12	3	1	1	1
	337	-4	-12	4	1	1	1
	338	-4	-12	5	1	1	1
	339	-4	-12	6	1	1	1
	340	-4	-12	7	1	1	1
	341	-4	-12	8	1	1	1
	342	-3	-12	-8	1	1	1
	343	-3	-12	-7	1	1	1
	344	-3	-12	-6	1	1	1
	345	-3	-12	-5	1	1	1
	346	-3	-12	-4	1	1	1
	347	-3	-12	-3	1	1	1
	348	-3	-12	-2	1	1	1
	349	-3	-12	-1	1	1	1
	350	-3	-12	0	1	1	1
	351	-3	-12	1	1	1	1
	352	-3	-12	2	1	1	1
	353	-3	-12	3	1	1	1
	354	-3	-12	4	1	1	1
	355	-3	-12	5	1	1	1
	356	-3	-12	6	1	1	1
	357	-3	-12	7	1	1	1
	358	-3	-12	8	1	1	1
	359	-2	-12	-8	1	1	1
	360	-2	-12	-7	1	1	1
	361	-2	-12	-6	1	1	1
	362	-2	-12	-5	1	1	1
	363	-2	-12	-4	1	1	1
	364	-2	-12	-3	1	1	1
	365	-2	-12	-2	1	1	1
	366	-2	-12	-1	1	1	1
	367	-2	-12	0	1	1	1
	368	-2	-12	1	1	1	1
	369	-2	-12	2	1	1	1
	370	-2	-12	3	1	1	1
	371	-2	-12	4	1	1	1
	372	-2	-12	5	1	1	1
	373	-2	-12	6	1	1	1
	374	-2	-12	7	1	1	1
	375	-2	-12	8	1	1	1
	376	-1	-12	-8	1	1	1
	377	-1	-12	-7	1	1	1
	378	-1	-12	-6	1	1	1
	379	-1	-12	-5	1	1	1
	380	-1	-12	-4	1	1	1
	381	-1	-12	-3	1	1	1
	382	-1	-12	-2	1	1	1
	383	-1	-12	-1	1	1	1
	384	-1	-12	0	1	1	1
	385	-1	-12	1	1	1	1
	386	-1	-12	2	1	1	1
	387	-1	-12	3	1	1	1
	388	-1	-12	4	1	1	1
	389	-1	-12	5	1	1	1
	390	-1	-12	6	1	1	1
	391	-1	-12	7	1	1	1
	392	-1	-12	8	1	1	1
	393	0	-12	-9	1	1	1
	394	0	-12	-8	1	1	1
	395	0	-12	-7	1	1	1
	396	0	-12	-6	1	1	1
	397	0	-12	-5	1	1	1
	398	0	-12	-4	1	1	1
	399	0	-12	-3	1	1	1
	400	0	-12	-2	1	1	1
	401	0	-12	-1	1	1	1
	402	0	-12	0	1	1	1
	403	0	-12	1	1	1	1
	404	0	-12	2	1	1	1
	405	0	-12	3	1	1	1
	406	0	-12	4	1	1	1
	407	0	-12	5	1	1	1
	408	0	-12	6	1	1	1
	409	0	-12	7	1	1	1
	410	0	-12	8	1	1	1
	411	0	-12	9	1	1	1
	412	1	-12	-8	1	1	1
	413	1	-12	-7	1	1	1
	414	1	-12	-6	1	1	1
	415	1	-12	-5	1	1	1
	416	1	-12	-4	1	1	1
	417	1	-12	-3	1	1	1
	418	1	-12	-2	1	1	1
	419	1	-12	-1	1	1	1
	420	1	-12	0	1	1	1
	421	1	-12	1	1	1	1
	422	1	-12	2	1	1	1
	423	1	-12	3	1	1	1
	424	1	-12	4	1	1	1
	425	1	-12	5	1	1	1
	426	1	-12	6	1	1	1
	427	1	-12	7	1	1	1
	428	1	-12	8	1	1	1
	429	2	-12	-8	1	1	1
	430	2	-12	-7	1	1	1
	431	2	-12	-6	1	1	1
	432	2	-12	-5	1	1	1
	433	2	-12	-4	1	1	1
	434	2	-12	-3	1	1	1
	435	2	-12	-2	1	1	1
	436	2	-12	-1	1	1	1
	437	2	-12	0	1	1	1
	438	2	-12	1	1	1	1
	439	2	-12	2	1	1	1
	440	2	-12	3	1	1	1
	441	2	-12	4	1	1	1
	442	2	-12	5	1	1	1
	443	2	-12	6	1	1	1
	444	2	-12	7	1	1	1
	445	2	-12	8	1	1	1
	446	3	-12	-8	1	1	1
	447	3	-12	-7	1	1	1
	448	3	-12	-6	1	1	1
	449	3	-12	-5	1	1	1
	450	3	-12	-4	1	1	1
	451	3	-12	-3	1	1	1
	452	3	-12	-2	1	1	1
	453	3	-12	-1	1	1	1
	454	3	-12	0	1	1	1
	455	3	-12	1	1	1	1
	456	3	-12	2	1	1	1
	457	3	-12	3	1	1	1
	458	3	-12	4	1	1	1
	459	3	-12	5	1	1	1
	460	3	-12	6	1	1	1
	461	3	-12	7	1	1	1
	462	3	-12	8	1	1	1
	463	4	-12	-8	1	1	1
	464	4	-12	-7	1	1	1
	465	4	-12	-6	1	1	1
	466	4	-12	-5	1	1	1
	467	4	-12	-4	1	1	1
	468	4	-12	-3	1	1	1
	469	4	-12	-2	1	1	1
	470	4	-12	-1	1	1	1
	471	4	-12	0	1	1	1
	472	4	-12	1	1	1	1
	473	4	-12	2	1	1	1
	474	4	-12	3	1	1	1
	475	4	-12	4	1	1	1
	476	4	-12	5	1	1	1
	477	4	-12	6	1	1	1
	478	4	-12	7	1	1	1
	479	4	-12	8	1	1	1
	480	5	-12	-7	1	1	1
	481	5	-12	-6	1	1	1
	482	5	-12	-5	1	1	1
	483	5	-12	-4	1	1	1
	484	5	-12	-3	1	1	1
	485	5	-12	-2	1	1	1
	486	5	-12	-1	1	1	1
	487	5	-12	0	1	1	1
	488	5	-12	1	1	1	1
	489	5	-12	2	1	1	1
	490	5	-12	3	1	1	1
	491	5	-12	4	1	1	1
	492	5	-12	5	1	1	1
	493	5	-12	6	1	1	1
	494	5	-12	7	1	1	1
	495	6	-12	-6	1	1	1
	496	6	-12	-5	1	1	1
	497	6	-12	-4	1	1	1
	498	6	-12	-3	1	1	1
	499	6	-12	-2	1	1	1
	500	6	-12	-1	1	1	1
	501	6	-12	0	1	1	1
	502	6	-12	1	1	1	1
	503	6	-12	2	1	1	1
	504	6	-12	3	1	1	1
	505	6	-12	4	1	1	1
	506	6	-12	5	1	1	1
	507	6	-12	6	1	1	1
	508	7	-12	-5	1	1	1
	509	7	-12	-4	1	1	1
	510	7	-12	-3	1	1	1
	511	7	-12	-2	1	1	1
	512	7	-12	-1	1	1	1
	513	7	-12	0	1	1	1
	514	7	-12	1	1	1	1
	515	7	-12	2	1	1	1
	516	7	-12	3	1	1	1
	517	7	-12	4	1	1	1
	518	7	-12	5	1	1	1
	519	8	-12	-4	1	1	1
	520	8	-12	-3	1	1	1
	521	8	-12	-2	1	1	1
	522	8	-12	-1	1	1	1
	523	8	-12	0	1	1	1
	524	8	-12	1	1	1	1
	525	8	-12	2	1	1	1
	526	8	-12	3	1	1	1
	527	8	-12	4	1	1	1
	528	9	-12	0	1	1	1
	529	-10	-11	-2	1	1	1
	530	-10	-11	-1	1	1	1
	531	-10	-11	0	1	1	1
	532	-10	-11	1	1	1	1
	533	-10	-11	2	1	1	1
	534	-9	-11	-4	1	1	1
	535	-9	-11	-3	1	1	1
	536	-9	-11	-2	1	1	1
	537	-9	-11	-1	1	1	1
	538	-9	-11	0	1	1	1
	539	-9	-11	1	1	1	1
	540	-9	-11	2	1	1	1
	541	-9	-11	3	1	1	1
	542	-9	-11	4	1	1	1
	543	-8	-11	-6	1	1	1
	544	-8	-11	-5	1	1	1
	545	-8	-11	-4	1	1	1
	546	-8	-11	-3	1	1	1
	547	-8	-11	-2	1	1	1
	548	-8	-11	-1	1	1	1
	549	-8	-11	0	1	1	1
	550	-8	-11	1	1	1	1
	551	-8	-11	2	1	1	1
	552	-8	-11	3	1	1	1
	553	-8	-11	4	1	1	1
	554	-8	-11	5	1	1	1
	555	-8	-11	6	1	1	1
	556	-7	-11	-7	1	1	1
	557	-7	-11	-6	1	1	1
	558	-7	-11	-5	1	1	1
	559	-7	-11	-4	1	1	1
	560	-7	-11	-3	1	1	1
	561	-7	-11	-2	1	1	1
	562	-7	-11	-1	1	1	1
	563	-7	-11	0	1	1	1
	564	-7	-11	1	1	1	1
	565	-7	-11	2	1	1	1
	566	-7	-11	3	1	1	1
	567	-7	-11	4	1	1	1
	568	-7	-11	5	1	1	1
	569	-7	-11	6	1	1	1
	570	-7	-11	7	1	1	1
	571	-6	-11	-8	1	1	1
	572	-6	-11	-7	1	1	1
	573	-6	-11	-6	1	1	1
	574	-6	-11	-5	1	1	1
	575	-6	-11	-4	1	1	1
	576	-6	-11	-3	1	1	1
	577	-6	-11	-2	1	1	1
	578	-6	-11	-1	1	1	1
	579	-6	-11	0	1	1	1
	580	-6	-11	1	1	1	1
	581	-6	-11	2	1	1	1
	582	-6	-11	3	1	1	1
	583	-6	-11	4	1	1	1
	584	-6	-11	5	1	1	1
	585	-6	-11	6	1	1	1
	586	-6	-11	7	1	1	1
	587	-6	-11	8	1	1	1
	588	-5	-11	-8	1	1	1
	589	-5	-11	-7	1	1	1
	590	-5	-11	-6	1	1	1
	591	-5	-11	-5	1	1	1
	592	-5	-11	-4	1	1	1
	593	-5	-11	-3	1	1	1
	594	-5	-11	-2	1	1	1
	595	-5	-11	-1	1	1	1
	596	-5	-11	0	1	1	1
	597	-5	-11	1	1	1	1
	598	-5	-11	2	1	1	1
	599	-5	-11	3	1	1	1
	600	-5	-11	4	1	1	1
	601	-5	-11	5	1	1	1
	602	-5	-11	6	1	1	1
	603	-5	-11	7	1	1	1
	604	-5	-11	8	1	1	1
	605	-4	-11	-9	1	1	1
	606	-4	-11	-8	1	1	1
	607	-4	-11	-7	1	1	1
	608	-4	-11	-6	1	1	1
	609	-4	-11	-5	1	1	1
	610	-4	-11	-4	1	1	1
	611	-4	-11	-3	1	1	1
	612	-4	-11	-2	1	1	1
	613	-4	-11	-1	1	1	1
	614	-4	-11	0	1	1	1
	615	-4	-11	1	1	1	1
	616	-4	-11	2	1	1	1
	617	-4	-11	3	1	1	1
	618	-4	-11	4	1	1	1
	619	-4	-11	5	1	1	1
	620	-4	-11	6	1	1	1
	621	-4	-11	7	1	1	1
	622	-4	-11	8	1	1	1
	623	-4	-11	9	1	1	1
	624	-3	-11	-9	1	1	1
	625	-3	-11	-8	1	1	1
	626	-3	-11	-7	1	1	1
	627	-3	-11	-6	1	1	1
	628	-3	-11	-5	1	1	1
	629	-3	-11	-4	1	1	1
	630	-3	-11	-3	1	1	1
	631	-3	-11	-2	1	1	1
	632	-3	-11	-1	1	1	1
	633	-3	-11	0	1	1	1
	634	-3	-11	1	1	1	1
	635	-3	-11	2	1	1	1
	636	-3	-11	3	1	1	1
	637	-3	-11	4	1	1	1
	638	-3	-11	5	1	1	1
	639	-3	-11	6	1	1	1
	640	-3	-11	7	1	1	1
	641	-3	-11	8	1	1	1
	642	-3	-11	9	1	1	1
	643	-2	-11	-10	1	1	1
	644	-2	-11	-9	1	1	1
	645	-2	-11	-8	1	1	1
	646	-2	-11	-7	1	1	1
	647	-2	-11	-6	1	1	1
	648	-2	-11	-5	1	1	1
	649	-2	-11	-4	1	1	1
	650	-2	-11	-3	1	1	1
	651	-2	-11	-2	1	1	1
	652	-2	-11	-1	1	1	1
	653	-2	-11	0	1	1	1
	654	-2	-11	1	1	1	1
	655	-2	-11	2	1	1	1
	656	-2	-11	3	1	1	1
	657	-2	-11	4	1	1	1
	658	-2	-11	5	1	1	1
	659	-2	-11	6	1	1	1
	660	-2	-11	7	1	1	1
	661	-2	-11	8	1	1	1
	662	-2	-11	9	1	1	1
	663	-2	-11	10	1	1	1
	664	-1	-11	-10	1	1	1
	665	-1	-11	-9	1	1	1
	666	-1	-11	-8	1	1	1
	667	-1	-11	-7	1	1	1
	668	-1	-11	-6	1	1	1
	669	-1	-11	-5	1	1	1
	670	-1	-11	-4	1	1	1
	671	-1	-11	-3	1	1	1
	672	-1	-11	-2	1	1	1
	673	-1	-11	-1	1	1	1
	674	-1	-11	0	1	1	1
	675	-1	-11	1	1	1	1
	676	-1	-11	2	1	1	1
	677	-1	-11	3	1	1	1
	678	-1	-11	4	1	1	1
	679	-1	-11	5	1	1	1
	680	-1	-11	6	1	1	1
	681	-1	-11	7	1	1	1
	682	-1	-11	8	1	1	1
	683	-1	-11	9	1	1	1
	684	-1	-11	10	1	1	1
	685	0	-11	-10	1	1	1
	686	0	-11	-9	1	1	1
	687	0	-11	-8	1	1	1
	688	0	-11	-7	1	1	1
	689	0	-11	-6	1	1	1
	690	0	-11	-5	1	1	1
	691	0	-11	-4	1	1	1
	692	0	-11	-3	1	1	1
	693	0	-11	-2	1	1	1
	694	0	-11	-1	1	1	1
	695	0	-11	0	1	1	1
	696	0	-11	1	1	1	1
	697	0	-11	2	1	1	1
	698	0	-11	3	1	1	1
	699	0	-11	4	1	1	1
	700	0	-11	5	1	1	1
	701	0	-11	6	1	1	1
	702	0	-11	7	1	1	1
	703	0	-11	8	1	1	1
	704	0	-11	9	1	1	1
	705	0	-11	10	1	1	1
	706	1	-11	-10	1	1	1
	707	1	-11	-9	1	1	1
	708	1	-11	-8	1	1	1
	709	1	-11	-7	1	1	1
	710	1	-11	-6	1	1	1
	711	1	-11	-5	1	1	1
	712	1	-11	-4	1	1	1
	713	1	-11	-3	1	1	1
	714	1	-11	-2	1	1	1
	715	1	-11	-1	1	1	1
	716	1	-11	0	1	1	1
	717	1	-11	1	1	1	1
	718	1	-11	2	1	1	1
	719	1	-11	3	1	1	1
	720	1	-11	4	1	1	1
	721	1	-11	5	1	1	1
	722	1	-11	6	1	1	1
	723	1	-11	7	1	1	1
	724	1	-11	8	1	1	1
	725	1	-11	9	1	1	1
	726	1	-11	10	1	1	1
	727	2	-11	-10	1	1	1
	728	2	-11	-9	1	1	1
	729	2	-11	-8	1	1	1
	730	2	-11	-7	1	1	1
	731	2	-11	-6	1	1	1
	732	2	-11	-5	1	1	1
	733	2	-11	-4	1	1	1
	734	2	-11	-3	1	1	1
	735	2	-11	-2	1	1	1
	736	2	-11	-1	1	1	1
	737	2	-11	0	1	1	1
	738	2	-11	1	1	1	1
	739	2	-11	2	1	1	1
	740	2	-11	3	1	1	1
	741	2	-11	4	1	1	1
	742	2	-11	5	1	1	1
	743	2	-11	6	1	1	1
	744	2	-11	7	1	1	1
	745	2	-11	8	1	1	1
	746	2	-11	9	1	1	1
	747	2	-11	10	1	1	1
	748	3	-11	-9	1	1	1
	749	3	-11	-8	1	1	1
	750	3	-11	-7	1	1	1
	751	3	-11	-6	1	1	1
	752	3	-11	-5	1	1	1
	753	3	-11	-4	1	1	1
	754	3	-11	-3	1	1	1
	755	3	-11	-2	1	1	1
	756	3	-11	-1	1	1	1
	757	3	-11	0	1	1	1
	758	3	-11	1	1	1	1
	759	3	-11	2	1	1	1
	760	3	-11	3	1	1	1
	761	3	-11	4	1	1	1
	762	3	-11	5	1	1	1
	763	3	-11	6	1	1	1
	764	3	-11	7	1	1	1
	765	3	-11	8	1	1	1
	766	3	-11	9	1	1	1
	767	4	-11	-9	1	1	1
	768	4	-11	-8	1	1	1
	769	4	-11	-7	1	1	1
	770	4	-11	-6	1	1	1
	771	4	-11	-5	1	1	1
	772	4	-11	-4	1	1	1
	773	4	-11	-3	1	1	1
	774	4	-11	-2	1	1	1
	775	4	-11	-1	1	1	1
	776	4	-11	0	1	1	1
	777	4	-11	1	1	1	1
	778	4	-11	2	1	1	1
	779	4	-11	3	1	1	1
	780	4	-11	4	1	1	1
	781	4	-11	5	1	1	1
	782	4	-11	6	1	1	1
	783	4	-11	7	1	1	1
	784	4	-11	8	1	1	1
	785	4	-11	9	1	1	1
	786	5	-11	-8	1	1	1
	787	5	-11	-7	1	1	1
	788	5	-11	-6	1	1	1
	789	5	-11	-5	1	1	1
	790	5	-11	-4	1	1	1
	791	5	-11	-3	1	1	1
	792	5	-11	-2	1	1	1
	793	5	-11	-1	1	1	1
	794	5	-11	0	1	1	1
	795	5	-11	1	1	1	1
	796	5	-11	2	1	1	1
	797	5	-11	3	1	1	1
	798	5	-11	4	1	1	1
	799	5	-11	5	1	1	1
	800	5	-11	6	1	1	1
	801	5	-11	7	1	1	1
	802	5	-11	8	1	1	1
	803	6	-11	-8	1	1	1
	804	6	-11	-7	1	1	1
	805	6	-11	-6	1	1	1
	806	6	-11	-5	1	1	1
	807	6	-11	-4	1	1	1
	808	6	-11	-3	1	1	1
